from_station_id,to_station_id,route_path,lines_used,transfer_stations,transfer_count,in_train_time_min,transfer_time_min
Z01,A07,Z01→Z02→C04→C05→C06→C07→G06→G07→G08→A10→A09→A08→A07,"Z,A,C,G","Z02,C07,G08",3,23.5,18
Z01,A08,Z01→Z02→C04→C05→C06→C07→G06→G07→G08→A10→A09→A08,"Z,A,C,G","Z02,C07,G08",3,20.8,18
Z01,A09,Z01→Z02→C04→C05→C06→C07→G06→G07→G08→A10→A09,"Z,A,C,G","Z02,C07,G08",3,17.6,18
Z01,A10,Z01→Z02→C04→C05→C06→C07→G06→G07→G08→A10,"Z,C,G","Z02,C07,G08",3,15.1,18
Z01,A11,Z01→Z02→C04→C05→C06→C07→M14→M15→M16→H08→H09→A11,"H,Z,C,M","Z02,C07,M16,H09",4,17.1,24
Z01,A12,Z01→Z02→C04→C05→C06→C07→M14→M15→M16→H08→H09→A11→A12,"C,M,A,H,Z","Z02,C07,M16,H09",4,19.3,24
Z01,A13,Z01→Z02→C04→C05→C06→C07→M14→M15→M16→G09→G10→G11→A13,"Z,C,G,M","Z02,C07,M16,G11",4,19.5,24
Z01,A14,Z01→Z02→C04→C05→C06→C07→M14→M15→M16→G09→G10→G11→A13→A14,"C,M,A,Z,G","Z02,C07,M16,G11",4,21.7,24
Z01,A15,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→A15,"F,S,M,E,H","Z01,F13,M11,E09,H15,S09",6,22.3,36
Z01,A16,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→A15→A16,"F,S,M,A,E,H","Z01,F13,M11,E09,H15,S09",6,24.3,36
Z01,A17,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→E10→E11→A17,"E,M,F","Z01,F13,M11,E11",4,22.4,24
Z01,A18,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→E10→E11→A17→A18,"E,A,M,F","Z01,F13,M11,E11",4,24.8,24
Z01,A19,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→E10→E11→A17→A18→A19,"E,A,M,F","Z01,F13,M11,E11",4,26.8,24
Z01,A20,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→E10→E11→A17→A18→A19→A20,"E,A,M,F","Z01,F13,M11,E11",4,29,24
Z01,C01,Z01→F16→F15→C03→C02→C01,"C,F","Z01,F15",2,7.8,12
Z01,C02,Z01→F16→F15→C03→C02,"C,F","Z01,F15",2,5.3,12
Z01,C03,Z01→F16→F15→C03,F,"Z01,F15",2,2.5,12
Z01,C04,Z01→Z02→C04,Z,Z02,1,3,6
Z01,C05,Z01→Z02→C04→C05,"Z,C",Z02,1,6.1,6
Z01,C06,Z01→Z02→C04→C05→C06,"Z,C",Z02,1,8.8,6
Z01,C07,Z01→Z02→C04→C05→C06→C07,"Z,C",Z02,1,11,6
Z01,C08,Z01→Z02→C04→C05→C06→C07→M14→M15→C08,"Z,C,M","Z02,C07,M15",3,13,18
Z01,C09,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→C09,"H,Z,C,M","Z02,C07,M15,H07",4,14.8,24
Z01,C10,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→C09→C10,"H,Z,C,M","Z02,C07,M15,H07",4,16.8,24
Z01,C11,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I09→C11,"C,I,M,H,Z","Z02,C07,M15,H07,I09",5,17.2,30
Z01,C12,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21→M20→M19→C12,"M,F","Z01,F13,M11,E07,I12,M19",6,19.4,36
Z01,C13,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21→M20→M19→C12→C13,"C,M,F","Z01,F13,M11,E07,I12,M19",6,22.2,36
Z01,C14,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21→M20→M19→C12→C13→C14,"C,M,F","Z01,F13,M11,E07,I12,M19",6,25,36
Z01,C15,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21→M20→M19→C12→C13→C14→C15,"C,M,F","Z01,F13,M11,E07,I12,M19",6,27.5,36
Z01,C16,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21→M20→M19→C12→C13→C14→C15→C16,"C,M,F","Z01,F13,M11,E07,I12,M19",6,29.9,36
Z01,C17,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21→M20→M19→C12→C13→C14→C15→C16→C17,"C,M,F","Z01,F13,M11,E07,I12,M19",6,33.4,36
Z01,C18,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21→C18,"F,M,E,H,G","Z01,F13,M11,E09,G16,H21",6,29.5,36
Z01,C19,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21→C18→C19,"C,F,M,E,H,G","Z01,F13,M11,E09,G16,H21",6,34.4,36
Z01,C20,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21→C18→C19→C20,"C,F,M,E,H,G","Z01,F13,M11,E09,G16,H21",6,38.6,36
Z01,E01,Z01→F16→F15→F14→F13→M09→M08→E01,"M,F","Z01,F13,M08",3,9.8,18
Z01,E02,Z01→F16→F15→F14→F13→F12→E02,F,"Z01,F12",2,11.1,12
Z01,E03,Z01→F16→F15→F14→F13→F12→E02→E03,"E,F","Z01,F12",2,13.6,12
Z01,E04,Z01→F16→F15→F14→F13→F12→E02→E03→E04,"E,F","Z01,F12",2,15.5,12
Z01,E05,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E06→E05,"E,M,F","Z01,F13,M11",3,17.8,18
Z01,E06,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E06,"E,M,F","Z01,F13,M11",3,15.3,18
Z01,E07,Z01→F16→F15→F14→F13→M09→M10→M11→E07,"M,F","Z01,F13,M11",3,12.8,18
Z01,E08,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08,"E,M,F","Z01,F13,M11",3,15,18
Z01,E09,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09,"E,M,F","Z01,F13,M11",3,17.7,18
Z01,E10,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→E10,"E,M,F","Z01,F13,M11",3,19.9,18
Z01,E11,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→E10→E11,"E,M,F","Z01,F13,M11",3,22.4,18
Z01,E12,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→E10→E11→E12,"E,M,F","Z01,F13,M11",3,25.2,18
Z01,E13,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→S10→S11→E13,"F,S,M,E,H","Z01,F13,M11,E09,H15,S11",6,26.4,36
Z01,E14,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I09→Z08→Z09→Z10→Z11→E14,"C,I,M,H,Z","Z02,C07,M15,H07,I09,Z11",6,25.7,36
Z01,E15,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→Y18→Y19→Y20→Y21→E16→E15,"C,M,E,H,Z,Y","Z02,C07,M15,H07,Y21",5,24.7,30
Z01,E16,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→Y18→Y19→Y20→Y21→E16,"C,M,H,Z,Y","Z02,C07,M15,H07,Y21",5,21.6,30
Z01,E17,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→Y18→Y19→Y20→Y21→E16→E17,"C,M,E,H,Z,Y","Z02,C07,M15,H07,Y21",5,23.8,30
Z01,E18,Z01→Z02→C04→C05→C06→C07→G06→G07→G08→A10→A09→E20→E19→E18,"C,A,E,Z,G","Z02,C07,G08,A09",4,22.4,24
Z01,E19,Z01→Z02→C04→C05→C06→C07→G06→G07→G08→A10→A09→E20→E19,"C,A,E,Z,G","Z02,C07,G08,A09",4,20,24
Z01,E20,Z01→Z02→C04→C05→C06→C07→G06→G07→G08→A10→A09→E20,"Z,A,C,G","Z02,C07,G08,A09",4,17.6,24
Z01,E21,Z01→Z02→Z03→E24→E23→E22→E21,"Z,E",Z03,1,14,6
Z01,E22,Z01→Z02→Z03→E24→E23→E22,"Z,E",Z03,1,11.8,6
Z01,E23,Z01→Z02→Z03→E24→E23,"Z,E",Z03,1,9.1,6
Z01,E24,Z01→Z02→Z03→E24,Z,Z03,1,6.1,6
Z01,E25,Z01→Z02→Z03→E24→E25,"Z,E",Z03,1,8.9,6
Z01,E26,Z01→F16→F15→F14→F13→M09→M08→E27→E26,"E,M,F","Z01,F13,M08",3,11.7,18
Z01,E27,Z01→F16→F15→F14→F13→M09→M08→E27,"M,F","Z01,F13,M08",3,9.8,18
Z01,E28,Z01→F16→F15→F14→F13→M09→M08→E01→E28,"E,M,F","Z01,F13,M08",3,12,18
Z01,E29,Z01→F16→F15→F14→F13→M09→M08→E01→E28→E29,"E,M,F","Z01,F13,M08",3,14.2,18
Z01,E30,Z01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30,"E,M,F","Z01,F13,M08",3,17,18
Z01,E31,Z01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31,"E,M,F","Z01,F13,M08",3,19.5,18
Z01,E32,Z01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31→E32,"E,M,F","Z01,F13,M08",3,21.7,18
Z01,E33,Z01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31→E32→E33,"E,M,F","Z01,F13,M08",3,24.7,18
Z01,E34,Z01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31→E32→E33→E34,"E,M,F","Z01,F13,M08",3,28.1,18
Z01,E35,Z01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31→E32→E33→E34→E35,"E,M,F","Z01,F13,M08",3,31.5,18
Z01,E36,Z01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31→E32→E33→E34→E35→E36,"E,M,F","Z01,F13,M08",3,33.9,18
Z01,E37,Z01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31→E32→E33→E34→E35→E36→E37,"E,M,F","Z01,F13,M08",3,37.1,18
Z01,E38,Z01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31→E32→E33→E34→E35→E36→E37→E38,"E,M,F","Z01,F13,M08",3,40.2,18
Z01,F01,Z01→F16→F15→F14→F13→F12→F11→F10→F09→F08→Y08→Y07→Y06→F06→F05→F04→F03→F02→F01,"F,Y","Z01,F08,Y06",3,45.2,18
Z01,F02,Z01→F16→F15→F14→F13→F12→F11→F10→F09→F08→Y08→Y07→Y06→F06→F05→F04→F03→F02,"F,Y","Z01,F08,Y06",3,40.9,18
Z01,F03,Z01→F16→F15→F14→F13→F12→F11→F10→F09→F08→Y08→Y07→Y06→F06→F05→F04→F03,"F,Y","Z01,F08,Y06",3,37.8,18
Z01,F04,Z01→F16→F15→F14→F13→F12→F11→F10→F09→F08→Y08→Y07→Y06→F06→F05→F04,"F,Y","Z01,F08,Y06",3,34.1,18
Z01,F05,Z01→F16→F15→F14→F13→F12→F11→F10→F09→F08→Y08→Y07→Y06→F06→F05,"F,Y","Z01,F08,Y06",3,31,18
Z01,F06,Z01→F16→F15→F14→F13→F12→F11→F10→F09→F08→Y08→Y07→Y06→F06,"F,Y","Z01,F08,Y06",3,27.8,18
Z01,F07,Z01→F16→F15→F14→F13→F12→F11→F10→F09→F08→F07,F,Z01,1,25.3,6
Z01,F08,Z01→F16→F15→F14→F13→F12→F11→F10→F09→F08,F,Z01,1,22.8,6
Z01,F09,Z01→F16→F15→F14→F13→F12→F11→F10→F09,F,Z01,1,20.4,6
Z01,F10,Z01→F16→F15→F14→F13→F12→F11→F10,F,Z01,1,16.7,6
Z01,F11,Z01→F16→F15→F14→F13→F12→F11,F,Z01,1,13.5,6
Z01,F12,Z01→F16→F15→F14→F13→F12,F,Z01,1,11.1,6
Z01,F13,Z01→F16→F15→F14→F13,F,Z01,1,8.4,6
Z01,F14,Z01→F16→F15→F14,F,Z01,1,5.3,6
Z01,F15,Z01→F16→F15,F,Z01,1,2.5,6
Z01,F16,Z01→F16,,Z01,1,0,6
Z01,G01,Z01→G01,,Z01,1,0,6
Z01,G02,Z01→G01→G02,G,Z01,1,3,6
Z01,G03,Z01→G01→G02→G03,G,Z01,1,5,6
Z01,G04,Z01→G01→G02→G03→G04,G,Z01,1,7,6
Z01,G05,Z01→G01→G02→G03→G04→G05,G,Z01,1,10,6
Z01,G06,Z01→Z02→C04→C05→C06→C07→G06,"Z,C","Z02,C07",2,11,12
Z01,G07,Z01→Z02→C04→C05→C06→C07→G06→G07,"Z,C,G","Z02,C07",2,12.9,12
Z01,G08,Z01→Z02→C04→C05→C06→C07→G06→G07→G08,"Z,C,G","Z02,C07",2,15.1,12
Z01,G09,Z01→Z02→C04→C05→C06→C07→M14→M15→M16→G09,"Z,C,M","Z02,C07,M16",3,15.5,18
Z01,G10,Z01→Z02→C04→C05→C06→C07→M14→M15→M16→G09→G10,"Z,C,G,M","Z02,C07,M16",3,17.5,18
Z01,G11,Z01→Z02→C04→C05→C06→C07→M14→M15→M16→G09→G10→G11,"Z,C,G,M","Z02,C07,M16",3,19.5,18
Z01,G12,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I09→Z08→Z09→G12,"C,I,M,H,Z","Z02,C07,M15,H07,I09,Z09",6,19.2,36
Z01,G13,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I09→Z08→Z09→G12→G13,"C,I,M,H,Z,G","Z02,C07,M15,H07,I09,Z09",6,21.2,36
Z01,G14,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G14,"E,G,M,F","Z01,F13,M11,E09",4,19.6,24
Z01,G15,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15,"E,M,F","Z01,F13,M11,E09",4,17.7,24
Z01,G16,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16,"E,G,M,F","Z01,F13,M11,E09",4,19.9,24
Z01,G17,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→G17,"E,G,M,F","Z01,F13,M11,E09",4,21.9,24
Z01,G18,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→G17→G18,"E,G,M,F","Z01,F13,M11,E09",4,23.9,24
Z01,G19,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→E10→E11→A17→A18→G19,"E,A,M,F","Z01,F13,M11,E11,A18",5,24.8,30
Z01,H01,Z01→Z02→Z03→E24→E23→H04→H03→H02→H01,"Z,E,H","Z03,E23",2,18.3,12
Z01,H02,Z01→Z02→Z03→E24→E23→H04→H03→H02,"Z,E,H","Z03,E23",2,15.8,12
Z01,H03,Z01→Z02→Z03→E24→E23→H04→H03,"Z,E,H","Z03,E23",2,12.6,12
Z01,H04,Z01→Z02→Z03→E24→E23→H04,"Z,E","Z03,E23",2,9.1,12
Z01,H05,Z01→Z02→Z03→E24→E23→H04→H05,"Z,E,H","Z03,E23",2,12.3,12
Z01,H06,Z01→Z02→C04→C05→C06→C07→M14→M15→H06,"Z,C,M","Z02,C07,M15",3,13,18
Z01,H07,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07,"H,Z,C,M","Z02,C07,M15",3,14.8,18
Z01,H08,Z01→Z02→C04→C05→C06→C07→M14→M15→M16→H08,"Z,C,M","Z02,C07,M16",3,15.5,18
Z01,H09,Z01→Z02→C04→C05→C06→C07→M14→M15→M16→H08→H09,"H,Z,C,M","Z02,C07,M16",3,17.1,18
Z01,H10,Z01→Z02→C04→C05→C06→C07→M14→M15→M16→H08→H09→H10,"H,Z,C,M","Z02,C07,M16",3,18.7,18
Z01,H11,Z01→Z02→C04→C05→C06→C07→M14→M15→M16→H08→H09→H10→H11,"H,Z,C,M","Z02,C07,M16",3,20.6,18
Z01,H12,Z01→Z02→C04→C05→C06→C07→M14→M15→M16→G09→G10→G11→T10→T11→H12,"T,C,M,Z,G","Z02,C07,M16,G11,T11",5,21.3,30
Z01,H13,Z01→Z02→C04→C05→C06→C07→M14→M15→M16→G09→G10→G11→A13→A14→H13,"C,M,A,Z,G","Z02,C07,M16,G11,A14",5,21.7,30
Z01,H14,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→H14,"E,M,F,H","Z01,F13,M11,E09",4,22,24
Z01,H15,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15,"E,M,F,H","Z01,F13,M11,E09",4,20.1,24
Z01,H16,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16,"E,M,F","Z01,F13,M11,E09",4,17.7,24
Z01,H17,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17,"E,G,M,F","Z01,F13,M11,E09,G16",5,19.9,30
Z01,H18,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18,"F,M,E,H,G","Z01,F13,M11,E09,G16",5,21.7,30
Z01,H19,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18→H19,"F,M,E,H,G","Z01,F13,M11,E09,G16",5,24.5,30
Z01,H20,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18→H19→H20,"F,M,E,H,G","Z01,F13,M11,E09,G16",5,27.3,30
Z01,H21,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21,"F,M,E,H,G","Z01,F13,M11,E09,G16",5,29.5,30
Z01,H22,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21→C18→H22,"F,M,E,H,G","Z01,F13,M11,E09,G16,H21,C18",7,29.5,42
Z01,I01,Z01→Z02→Z03→E24→E23→E22→N04→N03→N02→N01→I01,"Z,N,E","Z03,E22,N01",3,20.3,18
Z01,I02,Z01→Z02→Z03→E24→E23→E22→N04→N03→N02→N01→I02,"Z,N,E","Z03,E22,N01",3,20.3,18
Z01,I03,Z01→Z02→Z03→E24→E23→E22→N04→N03→N02→N01→I03,"Z,N,E","Z03,E22,N01",3,20.3,18
Z01,I04,Z01→Z02→C04→C05→C06→C07→G06→G07→G08→A10→A09→A08→I04,"Z,A,C,G","Z02,C07,G08,A08",4,20.8,24
Z01,I05,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I07→I06→I05,"C,I,M,H,Z","Z02,C07,M15,H07",4,21.9,24
Z01,I06,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I07→I06,"C,I,M,H,Z","Z02,C07,M15,H07",4,19.9,24
Z01,I07,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I07,"C,I,M,H,Z","Z02,C07,M15,H07",4,17.2,24
Z01,I08,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→I08,"H,Z,C,M","Z02,C07,M15,H07",4,14.8,24
Z01,I09,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I09,"C,I,M,H,Z","Z02,C07,M15,H07",4,17.2,24
Z01,I10,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I11→I10,"I,M,F","Z01,F13,M11,E07",4,17.3,24
Z01,I11,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I11,"I,M,F","Z01,F13,M11,E07",4,14.8,24
Z01,I12,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12,"M,F","Z01,F13,M11,E07",4,12.8,24
Z01,I13,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13,"I,M,F","Z01,F13,M11,E07",4,15.9,24
Z01,I14,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14,"I,M,F","Z01,F13,M11,E07",4,18.4,24
Z01,I15,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15,"I,M,F","Z01,F13,M11,E07",4,20.8,24
Z01,I16,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16,"I,M,F","Z01,F13,M11,E07",4,23.9,24
Z01,I17,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17,"I,M,F","Z01,F13,M11,E07",4,26.4,24
Z01,I18,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18,"I,M,F","Z01,F13,M11,E07",4,28.8,24
Z01,I19,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19,"I,M,F","Z01,F13,M11,E07",4,31.6,24
Z01,I20,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20,"I,M,F","Z01,F13,M11,E07",4,34,24
Z01,I21,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21,"I,M,F","Z01,F13,M11,E07",4,36.7,24
Z01,I22,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22,"I,M,F","Z01,F13,M11,E07",4,39.1,24
Z01,I23,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23,"I,M,F","Z01,F13,M11,E07",4,41.9,24
Z01,I24,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24,"I,M,F","Z01,F13,M11,E07",4,44.1,24
Z01,I25,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25,"I,M,F","Z01,F13,M11,E07",4,46.6,24
Z01,I26,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25→I26,"I,M,F","Z01,F13,M11,E07",4,48.6,24
Z01,I27,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25→I26→I27,"I,M,F","Z01,F13,M11,E07",4,50.8,24
Z01,M01,Z01→F16→F15→F14→F13→M09→M08→M07→M06→M05→M04→M03→M02→M01,"M,F","Z01,F13",2,28.3,12
Z01,M02,Z01→F16→F15→F14→F13→M09→M08→M07→M06→M05→M04→M03→M02,"M,F","Z01,F13",2,25.1,12
Z01,M03,Z01→F16→F15→F14→F13→M09→M08→M07→M06→M05→M04→M03,"M,F","Z01,F13",2,22.3,12
Z01,M04,Z01→F16→F15→F14→F13→M09→M08→M07→M06→M05→M04,"M,F","Z01,F13",2,19.9,12
Z01,M05,Z01→F16→F15→F14→F13→M09→M08→M07→M06→M05,"M,F","Z01,F13",2,17.4,12
Z01,M06,Z01→F16→F15→F14→F13→M09→M08→M07→M06,"M,F","Z01,F13",2,14.7,12
Z01,M07,Z01→F16→F15→F14→F13→M09→M08→M07,"M,F","Z01,F13",2,12,12
Z01,M08,Z01→F16→F15→F14→F13→M09→M08,"M,F","Z01,F13",2,9.8,12
Z01,M09,Z01→F16→F15→F14→F13→M09,F,"Z01,F13",2,8.4,12
Z01,M10,Z01→F16→F15→F14→F13→M09→M10,"M,F","Z01,F13",2,10.4,12
Z01,M11,Z01→F16→F15→F14→F13→M09→M10→M11,"M,F","Z01,F13",2,12.8,12
Z01,M12,Z01→G01→G02→G03→G04→G05→M13→M12,"G,M","Z01,G05",2,13,12
Z01,M13,Z01→G01→G02→G03→G04→G05→M13,G,"Z01,G05",2,10,12
Z01,M14,Z01→Z02→C04→C05→C06→C07→M14,"Z,C","Z02,C07",2,11,12
Z01,M15,Z01→Z02→C04→C05→C06→C07→M14→M15,"Z,C,M","Z02,C07",2,13,12
Z01,M16,Z01→Z02→C04→C05→C06→C07→M14→M15→M16,"Z,C,M","Z02,C07",2,15.5,12
Z01,M17,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I09→M18→M17,"C,I,M,H,Z","Z02,C07,M15,H07,I09",5,19.1,30
Z01,M18,Z01→Z02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I09→M18,"C,I,M,H,Z","Z02,C07,M15,H07,I09",5,17.2,30
Z01,M19,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21→M20→M19,"M,F","Z01,F13,M11,E07,I12",5,19.4,30
Z01,M20,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21→M20,"M,F","Z01,F13,M11,E07,I12",5,17.2,30
Z01,M21,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21,"M,F","Z01,F13,M11,E07,I12",5,15,30
Z01,M22,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22,"M,F","Z01,F13,M11,E07,I12",5,12.8,30
Z01,M23,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M23,"M,F","Z01,F13,M11,E07,I12",5,16.5,30
Z01,M24,Z01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M23→M24,"M,F","Z01,F13,M11,E07,I12",5,19.3,30
Z01,M25,Z01→F16→F15→F14→F13→F12→F11→F10→F09→M25,F,"Z01,F09",2,20.4,12
Z01,Mb03,Z01→F16→F15→F14→F13→M09→M08→M07→M06→Mb05→Mb04→Mb03,"M,F","Z01,F13",2,22.6,12
Z01,Mb04,Z01→F16→F15→F14→F13→M09→M08→M07→M06→Mb05→Mb04,"M,F","Z01,F13",2,19.6,12
Z01,Mb05,Z01→F16→F15→F14→F13→M09→M08→M07→M06→Mb05,"M,F","Z01,F13",2,17.7,12
Z01,N01,Z01→Z02→Z03→E24→E23→E22→N04→N03→N02→N01,"Z,N,E","Z03,E22",2,20.3,12
Z01,N02,Z01→Z02→Z03→E24→E23→E22→N04→N03→N02,"Z,N,E","Z03,E22",2,17.3,12
Z01,N03,Z01→Z02→Z03→E24→E23→E22→N04→N03,"Z,N,E","Z03,E22",2,14.8,12
Z01,N04,Z01→Z02→Z03→E24→E23→E22→N04,"Z,E","Z03,E22",2,11.8,12
Z01,N05,Z01→Z02→C04→C05→C06→C07→N06→N05,"N,Z,C","Z02,C07",2,13.4,12
Z01,N06,Z01→Z02→C04→C05→C06→C07→N06,"Z,C","Z02,C07",2,11,12
Z01,N07,Z01→G01→G02→G03→G04→G05→N07,G,"Z01,G05",2,10,12
Z01,N08,Z01→G01→G02→G03→G04→G05→N07→N08,"N,G","Z01,G05",2,13,12
Z01,N09,Z01→G01→G02→G03→G04→G05→Y16→Y15→Y14→N09,"G,Y","Z01,G05,Y14",3,14.8,18
Z01,N10,Z01→F16→F15→F14→F13→M09→M10→M11→E07→E06→N10,"E,M,F","Z01,F13,M11,E06",4,15.3,24
Z01,N11,Z01→F16→F15→F14→F13→M09→M10→M11→N11,"M,F","Z01,F13,M11",3,12.8,18
Z01,N12,Z01→F16→F15→F14→F13→M09→M10→M11→N11→N12,"N,M,F","Z01,F13,M11",3,15.8,18
Z01,N13,Z01→F16→F15→F14→F13→M09→M10→M11→N11→N12→N13,"N,M,F","Z01,F13,M11",3,18.2,18
Z01,N14,Z01→F16→F15→F14→F13→M09→M10→M11→N11→N12→N13→N14,"N,M,F","Z01,F13,M11",3,21.3,18
Z01,N15,Z01→F16→F15→F14→F13→M09→M10→M11→N11→N12→N13→N14→N15,"N,M,F","Z01,F13,M11",3,24.4,18
